                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                 1.2413,                 1.2945,                 1.3835,                0.82578,                0.75338,                 0.8338,                0.56142,                 1.1598,                0.87422,                 1.2854,               0.005314,               0.005314,               0.005314
                    144,                 1.2442,                 1.2892,                 1.3855,                  0.825,                0.75302,                0.83358,                0.56193,                 1.1594,                0.87355,                 1.2853,               0.005281,               0.005281,               0.005281
                    145,                 1.2388,                 1.2867,                 1.3816,                0.82515,                0.75384,                0.83344,                0.56222,                 1.1591,                0.87264,                 1.2853,               0.005248,               0.005248,               0.005248
                    146,                 1.2426,                 1.2937,                 1.3846,                0.82562,                0.75357,                0.83366,                0.56233,                 1.1588,                0.87235,                 1.2848,               0.005215,               0.005215,               0.005215
                    147,                 1.2443,                  1.291,                 1.3845,                 0.8239,                0.75599,                0.83457,                0.56323,                 1.1578,                 0.8711,                 1.2842,               0.005182,               0.005182,               0.005182
                    148,                 1.2391,                 1.2828,                  1.382,                0.82567,                0.75525,                0.83457,                0.56358,                 1.1575,                0.87018,                 1.2837,               0.005149,               0.005149,               0.005149
                    149,                 1.2385,                 1.2861,                 1.3821,                0.82509,                0.75597,                0.83498,                 0.5642,                 1.1569,                0.86901,                 1.2832,               0.005116,               0.005116,               0.005116
                    150,                 1.2429,                 1.2841,                 1.3862,                 0.8251,                0.75626,                0.83526,                0.56453,                 1.1563,                0.86763,                 1.2832,               0.005083,               0.005083,               0.005083
                    151,                 1.2362,                 1.2835,                 1.3806,                 0.8229,                0.75699,                0.83506,                0.56437,                 1.1567,                0.86734,                 1.2837,                0.00505,                0.00505,                0.00505
                    152,                   1.24,                 1.2834,                 1.3802,                0.82664,                0.75587,                0.83576,                0.56473,                 1.1564,                0.86541,                 1.2832,               0.005017,               0.005017,               0.005017
